1,0.35
2,0.3333333333333333
3,0.325
4,0.4
5,0.4333333333333333
6,0.4428571428571428
7,0.44999999999999996
8,0.4666666666666667
9,0.5000000000000001
10,0.5090909090909091
11,0.5166666666666667
12,0.5153846153846154
13,0.5142857142857143
14,0.5133333333333333
15,0.525
16,0.5529411764705883
17,0.5722222222222223
18,0.5842105263157894
19,0.5799999999999998
20,0.6
21,0.6136363636363636
22,0.6
23,0.5958333333333333
24,0.5840000000000001
25,0.5961538461538461
26,0.6
27,0.6178571428571428
28,0.6275862068965515
29,0.6399999999999999
30,0.6516129032258063
31,0.6468749999999999
32,0.6424242424242423
33,0.6441176470588235
34,0.6485714285714287
35,0.6527777777777779
36,0.6513513513513515
37,0.655263157894737
38,0.6589743589743592
39,0.6575000000000003
40,0.658536585365854
41,0.6547619047619051
42,0.6558139534883725
43,0.6568181818181823
44,0.655555555555556
45,0.6565217391304353
46,0.6489361702127664
47,0.6520833333333339
48,0.6469387755102046
49,0.6480000000000006
50,0.6529411764705887
51,0.6596153846153852
52,0.6641509433962268
53,0.6592592592592597
54,0.6581818181818186
55,0.6607142857142863
56,0.6614035087719303
57,0.6620689655172419
58,0.6610169491525429
59,0.6650000000000006
60,0.672131147540984
61,0.6709677419354844
62,0.6730158730158734
63,0.6750000000000004
64,0.6769230769230773
65,0.678787878787879
66,0.6776119402985078
67,0.6779411764705886
68,0.6768115942028989
69,0.675714285714286
70,0.6746478873239441
71,0.6736111111111115
72,0.6726027397260277
73,0.6729729729729733
74,0.6746666666666671
75,0.6710526315789478
76,0.6753246753246757
77,0.6743589743589747
78,0.6793409378960713
79,0.6795994993742182
80,0.6823238566131031
81,0.6837606837606843
82,0.6863691194209898
83,0.68019093078759
84,0.6808009422850418
85,0.6845168800931322
86,0.6812933025404163
87,0.6777142857142863
88,0.6764705882352947
89,0.6798196166854573
90,0.6826815642458108
91,0.6821705426356596
92,0.6879120879120887
93,0.6877040261153436
94,0.6910656620021537
95,0.690909090909092
96,0.691737288135594
97,0.6908517350157737
98,0.692708333333334
99,0.694845360824743
100,0.7000000000000005
101,0.7030303030303034
102,0.7040000000000003
103,0.7089108910891092
104,0.7107843137254903
105,0.70873786407767
106,0.7096153846153846
107,0.7076190476190476
108,0.7094339622641509
109,0.7084112149532711
110,0.7083333333333333
111,0.7082568807339448
112,0.7070063694267513
113,0.7096483318304777
114,0.7113494191242178
115,0.7103631532329492
116,0.7085162423178223
117,0.7093124456048734
118,0.70923209663503
119,0.7082976903336182
120,0.7054329371816637
121,0.7070707070707068
122,0.7061769616026708
123,0.703887510339123
124,0.7025472473294986
125,0.6992665036674813
126,0.6966019417475724
127,0.6978243352135372
128,0.697042366107114
129,0.6944444444444442
130,0.694861660079051
131,0.6953433307024464
132,0.6927899686520372
133,0.6902723735408557
134,0.6918918918918915
135,0.6950191570881221
136,0.6920152091254748
137,0.6908541194255476
138,0.6906906906906902
139,0.6900672143390586
140,0.6854182087342705
141,0.6847905951506242
142,0.6844411979547113
143,0.6780275562001447
144,0.6777456647398841
145,0.6764705882352939
146,0.6771653543307085
147,0.6735273243435058
148,0.6739590684544812
149,0.6776454099509459
150,0.6754874651810583
151,0.6765927977839331
152,0.6730901582931861
153,0.6703146374828997
154,0.6698434309053773
155,0.6707317073170728
156,0.6720538720538716
157,0.6686746987951803
158,0.6702269692923893
159,0.6713147410358561
160,0.6710613052076462
161,0.6697307944845694
162,0.672537508153946
163,0.6740259740259734
164,0.6705351386202444
165,0.6707317073170725
166,0.6717752234993608
167,0.6744923857868015
168,0.6723592662871596
169,0.6729559748427666
170,0.6727045596502179
171,0.6691495965238975
172,0.6683137739345267
173,0.666666666666666
174,0.6674801708358747
175,0.669095324833029
176,0.6714975845410621
177,0.6708708708708702
178,0.6698564593301428
179,0.6666666666666659
180,0.6660756501182026
181,0.665687426556991
182,0.6651081239041488
183,0.664343786295005
184,0.6630121177149445
185,0.6626506024096379
186,0.6634341129492292
187,0.662876634451392
188,0.6598870056497167
189,0.6572875633089468
190,0.6547085201793714
191,0.6540178571428563
192,0.6516666666666658
193,0.6486187845303859
194,0.645764576457645
195,0.6438730853391678
196,0.6423118865866949
197,0.6408030385241446
198,0.6395035078251474
199,0.6371443907675781
200,0.6352941176470577
201,0.6331203407880712
202,0.6302966101694905
203,0.6279683377308696
204,0.6268421052631569
205,0.6246073298429308
206,0.6227201667535164
207,0.6215655780196981
208,0.6181630546955613
209,0.6182657773217023
210,0.617391304347825
211,0.6140529531568217
212,0.6128868594622007
213,0.6117290192113233
214,0.6093514328808434
215,0.609022556390976
216,0.6115826260609073
217,0.6116360019890589
218,0.609707776126794
219,0.6098522167487671
220,0.6073529411764692
221,0.6060606060606046
222,0.6037000973709821
223,0.603105288694807
224,0.6015473887814299
225,0.5994222436206051
1,0.35
2,0.3333333333333333
3,0.325
4,0.4
5,0.4333333333333333
6,0.4428571428571428
7,0.44999999999999996
8,0.4666666666666667
9,0.5000000000000001
10,0.5090909090909091
11,0.5166666666666667
12,0.5153846153846154
13,0.5142857142857143
14,0.5133333333333333
15,0.525
16,0.5529411764705883
17,0.5722222222222223
18,0.5842105263157894
19,0.5799999999999998
20,0.6
21,0.6136363636363636
22,0.6
23,0.5958333333333333
24,0.5840000000000001
25,0.5961538461538461
26,0.6
27,0.6178571428571428
28,0.6275862068965515
29,0.6399999999999999
30,0.6516129032258063
31,0.6468749999999999
32,0.6424242424242423
33,0.6441176470588235
34,0.6485714285714287
35,0.6527777777777779
36,0.6513513513513515
37,0.655263157894737
38,0.6589743589743592
39,0.6575000000000003
40,0.658536585365854
41,0.6547619047619051
42,0.6558139534883725
43,0.6568181818181823
